Date,Mean Temp (C),Max Temp (C),Min Temp (C),R. Humidity (%),Wind Speed (m/s),S. Pressure (kPa),Incoming Radiation (MJ/m²),Outgoing Longwave Radiation (Rnl),Net Radiation (MJ/m²/day),ET0 (mm/day)
19-03-2013,28.32,36.92,18.34,25.81,1.23,96.43,1.874,-2.0456,-0.6026,2.01
20-03-2013,28.16,37.19,20.07,26.44,2.02,96.49,1.7945,-2.0976,-0.7158,3.2257
21-03-2013,27.39,37.44,18.08,16.81,2.38,96.42,2.1842,-2.2166,-0.5348,4.2852
22-03-2013,26.7,35.27,19.73,20.69,2.14,96.24,1.7833,-2.2993,-0.9261,3.5176
23-03-2013,28.76,38.08,19.71,23.38,2.09,96.23,2.0503,-2.0716,-0.4929,3.5699
24-03-2013,28.75,37.23,19.89,25.69,2.68,96.47,2.0079,-2.0178,-0.4717,4.2934
25-03-2013,29.35,38.48,20.5,19.81,2.96,96.41,2.014,-2.199,-0.6482,5.1158
26-03-2013,29.15,36.91,23.06,18.31,2.54,96.26,1.7824,-2.3761,-1.0036,4.4261
27-03-2013,28.74,36.26,22.74,20.0,2.11,96.3,1.6148,-2.3961,-1.1527,3.5601
28-03-2013,28.76,36.68,20.73,28.5,3.14,96.38,1.6096,-2.1124,-0.8729,4.6077
29-03-2013,26.6,35.24,18.37,23.0,3.25,96.44,2.2585,-2.0386,-0.2996,5.0842
30-03-2013,27.13,36.26,18.61,26.44,2.55,96.35,2.2732,-1.9477,-0.1973,4.047
31-03-2013,28.53,37.58,19.85,21.5,1.8,96.32,1.9388,-2.2081,-0.7152,3.1078
01-04-2013,30.2,39.65,20.31,18.81,1.98,96.24,2.2905,-2.1224,-0.3587,3.7347
02-04-2013,30.35,38.93,21.8,20.0,2.93,96.26,1.9198,-2.2482,-0.77,5.0923
03-04-2013,28.65,37.07,20.39,28.56,3.05,96.39,2.3095,-1.8656,-0.0873,4.7132
04-04-2013,28.83,37.71,19.64,23.12,2.54,96.32,2.3579,-1.9874,-0.1719,4.3419
05-04-2013,30.06,38.76,20.87,20.06,1.6,96.22,2.3458,-2.072,-0.2658,3.02
06-04-2013,31.15,40.66,20.55,12.88,1.48,96.12,2.3216,-2.3352,-0.5476,3.0429
07-04-2013,30.93,40.59,21.22,14.38,2.23,96.06,2.3216,-2.2934,-0.5058,4.4158
08-04-2013,31.09,40.65,21.55,14.19,3.16,96.17,2.3302,-2.301,-0.5067,6.0504
09-04-2013,32.32,41.44,22.43,19.0,2.73,96.16,2.3319,-2.1022,-0.3066,5.156
10-04-2013,32.01,39.98,24.25,28.19,3.57,96.2,2.1012,-1.9045,-0.2865,5.6996
11-04-2013,31.07,39.48,23.06,18.25,3.55,96.26,2.0943,-2.262,-0.6493,6.2788
12-04-2013,31.37,39.71,22.87,20.31,3.27,96.31,2.1937,-2.139,-0.4498,5.7723
13-04-2013,32.16,40.26,23.69,16.5,3.09,96.34,1.9898,-2.3604,-0.8283,5.7347
14-04-2013,32.04,40.56,23.69,16.75,3.72,96.32,2.3207,-2.2201,-0.4332,6.8445
15-04-2013,32.01,40.98,22.28,17.06,3.34,96.18,2.3198,-2.2007,-0.4144,6.2121
16-04-2013,31.02,39.44,22.48,29.5,4.53,96.07,2.3268,-1.8213,-0.0297,6.7207
17-04-2013,30.73,39.3,21.96,32.88,4.19,95.97,2.3414,-1.7341,0.0688,6.0065
18-04-2013,28.98,35.26,21.88,41.5,3.62,96.05,1.6528,-1.7797,-0.507,4.2514
19-04-2013,29.98,37.11,22.26,36.06,3.13,96.07,1.7997,-1.845,-0.4592,4.2579
20-04-2013,29.3,36.11,21.8,34.88,3.3,96.07,1.512,-1.9896,-0.8254,4.3633
21-04-2013,28.12,34.54,22.06,47.88,2.6,96.21,1.8757,-1.6183,-0.174,2.9042
22-04-2013,28.56,35.58,20.97,47.25,1.24,96.36,2.0278,-1.5658,-0.0044,1.5631
23-04-2013,30.13,37.85,21.91,38.38,1.77,96.4,2.0762,-1.7031,-0.1044,2.5766
24-04-2013,31.54,39.13,23.41,35.69,1.41,96.38,2.1116,-1.7175,-0.0916,2.2374
25-04-2013,33.53,41.1,24.93,28.81,2.25,96.29,2.0148,-1.8898,-0.3384,3.8373
26-04-2013,33.15,41.33,25.35,25.06,3.27,96.3,2.3432,-1.93,-0.1258,5.7103
27-04-2013,33.46,42.23,24.7,20.94,3.13,96.23,2.395,-2.0476,-0.2034,5.8241
28-04-2013,34.54,43.3,24.82,19.62,2.62,96.01,2.4123,-2.0638,-0.2064,5.1343
29-04-2013,34.82,43.36,25.75,17.81,3.07,96.05,2.4209,-2.1363,-0.2722,6.0484
30-04-2013,35.23,43.65,26.0,19.56,3.43,96.06,2.4028,-2.0635,-0.2134,6.5633
01-05-2013,35.36,44.25,26.62,17.62,3.74,95.93,2.452,-2.138,-0.25,7.2888
02-05-2013,34.05,43.03,24.34,9.69,4.17,95.77,2.4564,-2.5124,-0.621,8.4032
03-05-2013,32.87,41.4,23.4,17.69,4.3,95.78,2.465,-2.1489,-0.2509,7.7249
04-05-2013,33.23,41.44,24.62,30.62,4.38,95.79,2.3432,-1.7558,0.0485,6.732
05-05-2013,33.64,42.12,24.76,28.81,4.55,95.93,2.4468,-1.7685,0.1156,7.2173
06-05-2013,33.12,41.37,24.15,30.25,4.52,95.98,2.3985,-1.7519,0.0949,6.9339
07-05-2013,34.15,42.73,24.51,29.19,4.05,95.97,2.4132,-1.749,0.1091,6.5879
08-05-2013,34.61,42.43,26.06,25.25,4.79,96.03,2.4373,-1.8632,0.0135,7.97
09-05-2013,33.48,41.9,24.96,17.38,4.66,96.08,2.4399,-2.1856,-0.3068,8.4089
10-05-2013,33.37,41.58,24.5,24.19,4.56,96.04,2.363,-1.9579,-0.1384,7.5665
11-05-2013,33.32,40.37,25.96,23.88,4.61,95.84,2.3665,-1.9715,-0.1493,7.597
12-05-2013,33.4,40.44,26.27,29.19,3.87,95.91,2.3077,-1.8176,-0.0406,6.1845
13-05-2013,33.83,40.83,25.48,30.0,2.95,95.9,1.7963,-1.9264,-0.5433,4.7308
14-05-2013,35.15,41.52,27.97,23.88,2.75,95.81,1.8403,-2.1079,-0.6909,4.9103
15-05-2013,36.14,43.97,27.41,24.81,3.91,95.73,1.7582,-2.0718,-0.718,6.7718
16-05-2013,35.87,43.76,27.31,28.56,5.06,95.76,2.2654,-1.7759,-0.0315,8.1342
17-05-2013,35.15,44.15,25.62,32.81,5.23,95.9,2.2982,-1.6515,0.1181,7.8563
18-05-2013,35.56,44.45,26.01,28.69,4.78,95.9,2.3216,-1.7677,0.0199,7.7898
19-05-2013,35.94,44.63,25.84,27.62,4.22,95.85,2.3484,-1.7777,0.0305,7.1637
20-05-2013,36.82,45.41,27.31,21.12,4.98,95.8,2.3172,-2.024,-0.2397,9.0078
21-05-2013,36.68,44.97,27.72,20.12,5.25,95.87,2.3129,-2.0751,-0.2941,9.4745
22-05-2013,35.4,43.47,27.15,20.44,5.45,95.93,2.3941,-2.0643,-0.2208,9.5119
23-05-2013,34.66,42.4,26.3,27.19,5.56,95.86,2.4114,-1.8201,0.0367,8.7217
24-05-2013,34.57,42.65,26.44,37.81,6.2,95.84,2.4693,-1.4827,0.4186,8.219
25-05-2013,34.12,41.58,26.46,40.75,6.23,95.91,2.3993,-1.4359,0.4116,7.7442
26-05-2013,33.8,40.65,26.95,43.44,6.38,95.94,2.3475,-1.3921,0.4155,7.4519
27-05-2013,34.32,40.77,27.48,39.75,5.29,95.92,2.2663,-1.4869,0.2581,6.9107
28-05-2013,34.6,40.44,28.26,40.81,5.12,95.9,1.9984,-1.5092,0.0296,6.5733
29-05-2013,34.18,40.16,27.58,39.56,5.38,95.83,2.1462,-1.5274,0.1252,6.9307
30-05-2013,35.3,42.92,27.11,31.88,5.4,95.64,2.0304,-1.759,-0.1956,8.008
31-05-2013,34.36,41.44,27.12,41.06,4.91,95.58,2.0883,-1.4966,0.1114,6.3734
01-06-2013,35.13,42.03,27.48,35.75,3.27,95.57,1.7669,-1.705,-0.3445,4.9124
02-06-2013,34.72,41.48,27.46,36.81,2.95,95.64,1.8939,-1.657,-0.1987,4.4294
03-06-2013,34.64,40.36,27.63,37.19,2.77,95.61,2.0218,-1.6057,-0.0489,4.1654
04-06-2013,31.38,36.66,27.48,59.56,4.25,95.81,1.906,-1.2391,0.2285,3.7195
05-06-2013,30.5,35.54,25.8,64.5,4.27,95.86,1.4835,-1.2582,-0.1159,3.1043
06-06-2013,30.45,35.87,26.07,67.56,4.26,95.69,1.1604,-1.2595,-0.366,2.7796
07-06-2013,29.51,34.29,25.25,70.62,2.98,95.67,0.9651,-1.2889,-0.5458,1.7518
08-06-2013,27.61,29.8,25.53,84.0,1.37,95.61,1.8982,-1.0067,0.455,0.6305
09-06-2013,27.83,31.3,25.23,81.38,1.52,95.6,1.8118,-1.0547,0.3404,0.7454
10-06-2013,27.89,32.55,24.37,77.81,3.81,95.62,1.5371,-1.1616,0.022,1.6987
11-06-2013,27.69,31.4,24.58,76.44,2.88,95.61,1.3798,-1.2225,-0.16,1.3755
12-06-2013,27.14,30.18,24.69,78.88,2.34,95.45,1.4066,-1.2095,-0.1264,1.0181
13-06-2013,28.81,34.53,24.37,72.38,2.34,95.35,1.525,-1.2064,-0.0321,1.4361
14-06-2013,28.58,32.43,25.37,78.25,2.62,95.18,1.1076,-1.1756,-0.3227,1.1431
15-06-2013,29.05,33.99,25.25,76.62,2.77,95.04,1.2079,-1.1613,-0.2312,1.3464
16-06-2013,27.23,30.09,25.05,84.81,3.09,95.09,0.5979,-1.2351,-0.7747,0.7543
17-06-2013,26.92,30.89,24.71,83.5,3.68,95.23,0.6929,-1.2765,-0.7429,1.0132
18-06-2013,26.87,31.36,24.15,81.31,4.11,95.41,0.9988,-1.2674,-0.4984,1.3601
19-06-2013,26.96,31.58,23.91,81.06,3.16,95.58,1.4895,-1.1776,-0.0307,1.2151
20-06-2013,27.8,33.07,23.07,74.94,4.18,95.76,1.6969,-1.1856,0.121,2.0768
21-06-2013,27.1,30.44,23.69,82.06,4.52,95.71,1.0394,-1.2156,-0.4153,1.4066
22-06-2013,28.23,32.54,24.4,79.19,3.35,95.68,0.9634,-1.2061,-0.4643,1.3162
23-06-2013,26.94,30.76,24.59,80.75,3.64,95.62,0.6912,-1.3244,-0.7921,1.1886
24-06-2013,27.3,31.31,24.45,81.62,4.27,95.51,0.6307,-1.2894,-0.8038,1.3111
25-06-2013,25.77,28.06,24.35,89.06,4.04,95.65,0.7258,-1.2487,-0.6898,0.6581
26-06-2013,25.67,28.75,23.96,89.5,4.69,95.75,0.6653,-1.263,-0.7508,0.7136
27-06-2013,26.02,28.98,23.73,85.62,4.76,95.74,0.6947,-1.2938,-0.759,1.0532
28-06-2013,27.06,31.58,23.66,81.75,4.34,95.74,1.1604,-1.2129,-0.3195,1.4318
29-06-2013,27.24,31.94,23.67,80.31,4.92,95.78,1.3565,-1.1921,-0.1476,1.7618
30-06-2013,27.46,31.91,23.98,80.56,4.42,95.82,1.5146,-1.1444,0.0219,1.6481
01-07-2013,27.28,31.04,24.16,83.44,4.4,95.63,1.4904,-1.1087,0.0389,1.3873
02-07-2013,26.97,30.88,24.41,84.38,4.52,95.45,0.7448,-1.2441,-0.6707,1.1665
03-07-2013,26.02,28.37,24.47,90.75,4.24,95.35,0.2074,-1.2846,-1.1249,0.4599
04-07-2013,26.19,29.3,24.19,90.0,5.62,95.15,0.5193,-1.2369,-0.8371,0.7824
05-07-2013,25.55,28.43,23.61,86.94,4.32,95.44,1.0394,-1.2459,-0.4456,0.9213
06-07-2013,26.8,30.99,23.35,83.62,2.64,95.7,1.2174,-1.1848,-0.2474,0.8374
07-07-2013,26.98,31.45,24.01,84.69,2.98,95.75,1.2692,-1.1511,-0.1738,0.8979
08-07-2013,26.63,30.59,24.4,86.19,3.24,95.64,1.3478,-1.1382,-0.1004,0.8769
09-07-2013,26.42,29.93,23.87,86.0,4.14,95.55,1.2347,-1.1687,-0.218,1.039
10-07-2013,25.65,28.63,23.74,86.44,3.24,95.49,1.4282,-1.1795,-0.0798,0.8366
11-07-2013,26.1,29.48,23.7,88.06,1.88,95.4,1.1025,-1.179,-0.3301,0.394
12-07-2013,26.87,30.15,24.33,87.25,2.14,95.37,0.8381,-1.1788,-0.5335,0.4417
13-07-2013,26.56,30.97,22.65,88.12,3.66,95.34,0.7983,-1.1919,-0.5772,0.7023
14-07-2013,24.78,27.58,22.23,89.5,5.03,95.56,0.7508,-1.301,-0.7229,0.7371
15-07-2013,25.73,29.24,23.74,86.81,5.24,95.62,0.5132,-1.3322,-0.937,0.9999
16-07-2013,26.77,30.51,23.81,88.44,3.75,95.49,0.5901,-1.2054,-0.751,0.6579
17-07-2013,27.25,31.48,24.73,87.56,3.62,95.44,0.5478,-1.1978,-0.776,0.7054
18-07-2013,26.18,28.51,24.56,90.38,4.24,95.46,0.7102,-1.1958,-0.6489,0.6019
19-07-2013,25.81,28.02,24.35,91.31,3.81,95.37,1.0221,-1.1568,-0.3697,0.5335
20-07-2013,26.0,29.08,23.79,88.25,3.42,95.5,0.8899,-1.2166,-0.5314,0.6496
21-07-2013,26.09,30.07,23.34,88.25,3.34,95.43,1.2364,-1.1546,-0.2026,0.7215
22-07-2013,26.29,30.06,23.52,88.06,2.48,95.27,0.8484,-1.207,-0.5537,0.4703
23-07-2013,26.61,29.69,23.73,90.88,2.44,95.15,0.7707,-1.1406,-0.5472,0.3189
24-07-2013,26.58,28.78,23.51,91.56,2.15,95.22,0.8899,-1.1045,-0.4193,0.2692
25-07-2013,25.28,28.3,23.17,91.88,3.52,95.29,0.9469,-1.1983,-0.4692,0.4281
26-07-2013,25.07,27.8,23.2,92.88,4.41,95.26,0.5676,-1.2609,-0.8238,0.372
27-07-2013,25.24,27.95,23.01,91.12,4.13,95.55,0.7802,-1.2378,-0.6371,0.5182
28-07-2013,25.19,28.84,23.11,90.88,4.66,95.74,0.5383,-1.2965,-0.882,0.5586
29-07-2013,24.83,28.25,22.62,89.75,4.92,95.77,0.75,-1.3001,-0.7226,0.7135
30-07-2013,24.55,28.0,22.07,90.88,4.12,95.55,0.9547,-1.2623,-0.5271,0.5538
31-07-2013,24.5,26.14,22.51,93.19,5.62,95.28,0.4579,-1.3052,-0.9526,0.4173
01-08-2013,25.88,27.94,24.43,93.94,3.89,95.16,0.4933,-1.1905,-0.8107,0.248
02-08-2013,25.88,29.74,23.0,90.94,2.8,95.22,0.8009,-1.1943,-0.5776,0.3642
03-08-2013,25.15,29.32,22.29,89.06,3.52,95.68,0.9625,-1.2512,-0.51,0.6111
04-08-2013,25.03,28.88,21.73,87.62,2.48,95.85,1.2632,-1.2203,-0.2477,0.5572
05-08-2013,25.29,28.87,22.87,88.94,3.38,95.85,1.0256,-1.2302,-0.4405,0.6125
06-08-2013,24.9,27.37,23.04,91.38,3.59,95.83,1.385,-1.1496,-0.0832,0.5565
07-08-2013,24.74,27.89,22.79,90.94,3.74,95.93,1.1578,-1.2115,-0.32,0.553
08-08-2013,25.19,28.62,23.03,90.56,3.22,95.95,1.1076,-1.1966,-0.3438,0.5061
09-08-2013,24.94,27.88,23.26,90.19,4.23,95.89,0.7016,-1.2919,-0.7517,0.5781
10-08-2013,24.18,26.2,22.75,93.06,4.02,95.83,0.8649,-1.2633,-0.5974,0.3605
11-08-2013,25.45,29.5,22.43,88.69,3.74,95.9,1.2027,-1.1886,-0.2626,0.7371
12-08-2013,25.48,28.95,22.94,89.75,3.03,95.84,1.3409,-1.1441,-0.1116,0.5848
13-08-2013,24.71,26.55,23.34,94.38,3.12,95.59,0.7707,-1.2213,-0.6279,0.1822
14-08-2013,25.56,29.89,22.47,89.19,3.0,95.69,1.2649,-1.1628,-0.1888,0.5981
15-08-2013,25.61,29.4,22.45,87.44,2.33,95.89,1.2666,-1.1809,-0.2056,0.5524
16-08-2013,25.87,29.75,22.42,87.19,2.4,95.86,1.1915,-1.1794,-0.262,0.5681
17-08-2013,25.17,28.78,22.55,89.69,2.69,95.82,1.309,-1.1688,-0.1609,0.5151
18-08-2013,25.1,27.9,23.22,91.0,2.84,95.81,1.042,-1.2006,-0.3982,0.4053
19-08-2013,25.01,28.18,23.09,89.44,3.98,95.83,1.1197,-1.2187,-0.3565,0.6899
20-08-2013,24.82,27.79,22.99,89.88,4.29,95.73,0.629,-1.3148,-0.8304,0.589
21-08-2013,24.72,26.93,23.07,92.06,4.3,95.67,0.7188,-1.2645,-0.711,0.4441
22-08-2013,24.82,27.28,23.01,91.12,4.03,95.77,0.953,-1.2298,-0.496,0.5331
23-08-2013,24.71,26.4,23.25,94.44,4.06,95.68,0.2514,-1.3076,-1.114,0.1511
24-08-2013,24.88,27.69,23.11,93.31,4.02,95.62,0.5616,-1.2649,-0.8324,0.2974
25-08-2013,24.78,29.12,22.32,90.69,3.53,95.72,0.5849,-1.3181,-0.8677,0.4157
26-08-2013,24.1,26.91,22.51,91.31,3.8,95.84,0.8839,-1.2907,-0.6101,0.4583
27-08-2013,24.75,27.85,22.52,90.44,3.28,95.92,1.1033,-1.2159,-0.3663,0.5085
28-08-2013,25.03,28.85,22.4,88.38,2.5,96.13,1.1267,-1.2269,-0.3594,0.4986
29-08-2013,24.65,27.76,22.13,90.44,2.37,96.24,0.8986,-1.2581,-0.5662,0.3134
30-08-2013,25.35,29.18,22.23,88.44,2.31,96.19,1.6718,-1.0963,0.191,0.6016
31-08-2013,26.05,30.45,22.3,86.75,2.39,96.15,1.5129,-1.107,0.0579,0.6777
01-09-2013,26.0,30.41,21.96,85.12,1.83,96.21,1.7297,-1.0902,0.2417,0.6559
02-09-2013,26.25,31.03,22.69,86.19,2.24,96.24,1.5612,-1.0961,0.1061,0.6894
03-09-2013,25.57,29.34,23.15,87.75,2.88,96.15,1.3738,-1.1506,-0.0929,0.6858
04-09-2013,25.36,29.72,22.2,86.0,2.79,96.18,1.4774,-1.1678,-0.0302,0.7792
05-09-2013,24.76,29.09,21.77,86.38,2.89,96.18,1.3435,-1.2256,-0.1911,0.7297
06-09-2013,24.65,29.76,20.83,86.0,2.39,96.25,1.2355,-1.2594,-0.3081,0.605
07-09-2013,25.33,30.05,21.33,84.88,2.21,96.26,1.7963,-1.1143,0.2688,0.7687
08-09-2013,25.32,29.12,22.23,83.75,1.67,96.29,1.7885,-1.1304,0.2468,0.6539
09-09-2013,25.91,30.95,20.61,79.19,1.45,96.35,1.8861,-1.1355,0.3168,0.7583
10-09-2013,27.02,31.57,21.58,73.81,1.43,96.18,1.728,-1.1862,0.1443,0.8861
11-09-2013,27.25,31.05,22.01,76.94,1.25,96.14,1.6485,-1.1336,0.1358,0.6959
12-09-2013,27.15,30.58,23.26,80.12,1.21,96.26,1.6235,-1.099,0.1511,0.5958
13-09-2013,27.44,31.29,23.57,81.56,0.95,96.26,1.7539,-1.0347,0.3158,0.5069
14-09-2013,27.12,30.87,23.94,82.75,1.37,96.06,1.5396,-1.0803,0.1052,0.5702
15-09-2013,26.9,30.8,23.48,84.81,1.55,95.83,1.7453,-1.02,0.3239,0.6192
16-09-2013,26.74,30.16,23.44,83.81,1.31,95.79,1.6736,-1.0548,0.2338,0.5466
17-09-2013,26.59,30.71,23.28,82.44,1.41,95.8,1.6883,-1.0852,0.2148,0.6199
18-09-2013,26.47,31.62,22.46,81.06,2.15,95.82,1.849,-1.0803,0.3434,0.9709
19-09-2013,26.33,32.87,21.05,78.25,2.16,95.75,1.7617,-1.1494,0.2071,1.0731
20-09-2013,25.33,31.01,20.37,81.0,2.44,95.65,1.6623,-1.179,0.101,0.9807
21-09-2013,24.78,27.05,23.48,93.81,2.37,95.47,0.4164,-1.2812,-0.9605,0.0501
22-09-2013,25.55,28.65,23.36,91.06,1.88,95.5,0.6886,-1.2147,-0.6845,0.1736
23-09-2013,25.24,29.12,22.42,91.56,2.13,95.52,0.7698,-1.2133,-0.6205,0.2111
24-09-2013,24.01,27.33,22.08,91.69,3.67,95.67,0.718,-1.308,-0.7551,0.3821
25-09-2013,24.34,28.33,21.46,89.0,2.99,96.02,0.8078,-1.305,-0.683,0.4687
26-09-2013,23.87,27.46,20.9,86.69,1.77,96.34,1.6658,-1.1644,0.1183,0.5202
27-09-2013,25.19,29.73,21.05,86.44,1.61,96.36,1.6502,-1.0967,0.1739,0.5207
28-09-2013,24.95,29.55,21.87,87.44,2.27,96.3,1.7047,-1.0905,0.2221,0.6499
29-09-2013,24.73,28.87,21.8,87.44,2.31,96.0,1.1362,-1.227,-0.3522,0.5029
30-09-2013,25.18,29.6,22.3,87.38,2.42,95.85,0.9012,-1.2538,-0.5599,0.4833
01-10-2013,25.7,29.83,22.37,86.81,1.41,96.0,1.1949,-1.1571,-0.237,0.3469
02-10-2013,26.01,30.41,22.45,84.81,2.23,96.11,1.3055,-1.143,-0.1378,0.6801
03-10-2013,25.97,30.08,22.76,85.12,2.22,96.01,1.112,-1.1826,-0.3264,0.6112
04-10-2013,24.76,29.16,21.71,85.94,2.24,95.98,1.0005,-1.274,-0.5037,0.5185
05-10-2013,24.15,28.2,20.77,87.12,1.96,96.04,1.4291,-1.1832,-0.0828,0.4987
06-10-2013,24.52,28.69,21.36,89.31,1.93,96.15,1.2874,-1.1661,-0.1748,0.3854
07-10-2013,25.44,30.13,21.48,85.38,1.34,96.33,1.5319,-1.1076,0.0719,0.4569
08-10-2013,25.24,29.37,21.48,86.88,1.61,96.38,0.9564,-1.2266,-0.4901,0.3245
09-10-2013,24.83,28.5,21.87,86.44,1.87,96.32,1.1863,-1.2053,-0.2919,0.4572
10-10-2013,24.58,28.3,21.33,87.19,1.63,96.41,1.3781,-1.1594,-0.0983,0.4187
11-10-2013,24.55,29.05,20.87,84.56,1.71,96.35,1.5371,-1.159,0.0245,0.5687
12-10-2013,24.4,29.19,20.26,84.88,1.7,96.19,1.4697,-1.1765,-0.0448,0.5333
13-10-2013,24.45,28.94,20.24,85.44,1.77,96.14,1.5319,-1.1454,0.0342,0.551
14-10-2013,25.05,29.9,20.94,83.56,1.39,96.28,1.3625,-1.1832,-0.1341,0.4666
15-10-2013,24.69,30.28,19.97,79.94,1.3,96.46,1.5915,-1.1928,0.0327,0.5868
16-10-2013,23.99,30.09,18.87,76.12,1.49,96.51,1.7436,-1.2331,0.1094,0.7984
17-10-2013,24.48,30.9,18.08,70.12,1.31,96.58,1.7963,-1.2673,0.1158,0.8945
18-10-2013,24.06,30.68,18.48,75.38,1.48,96.6,1.7332,-1.238,0.0966,0.8185
19-10-2013,24.3,31.44,19.8,71.94,1.65,96.61,1.5854,-1.3305,-0.1097,0.9829
20-10-2013,23.92,30.75,17.86,66.12,1.44,96.57,1.5967,-1.4073,-0.1779,1.0112
21-10-2013,22.76,30.19,16.8,61.62,1.3,96.43,1.7617,-1.4582,-0.1017,1.0491
22-10-2013,21.29,29.01,15.81,71.44,2.16,96.53,1.741,-1.3911,-0.0506,1.2027
23-10-2013,20.92,28.39,15.3,71.75,2.61,96.6,1.7461,-1.3908,-0.0462,1.3739
24-10-2013,22.55,28.92,17.01,81.06,3.02,96.49,1.6114,-1.2483,-0.0076,1.0669
25-10-2013,23.94,29.26,20.0,84.5,3.2,96.32,1.5725,-1.1529,0.0579,0.9597
26-10-2013,24.05,29.28,20.36,82.81,2.91,96.38,1.6243,-1.1529,0.0978,1.0007
27-10-2013,23.16,29.0,18.68,79.12,1.7,96.5,1.4818,-1.2813,-0.1404,0.7049
28-10-2013,22.87,28.37,16.66,59.5,1.06,96.59,1.6088,-1.4928,-0.254,0.8538
29-10-2013,23.12,28.77,17.59,53.56,0.66,96.72,1.6407,-1.5642,-0.3009,0.6046
30-10-2013,22.81,28.21,17.84,57.56,0.56,96.85,1.6062,-1.5271,-0.2903,0.4544
31-10-2013,22.99,27.94,18.01,56.88,0.64,96.87,1.6096,-1.5216,-0.2822,0.5389
01-11-2013,22.98,28.03,17.23,61.5,0.64,96.86,1.5837,-1.4564,-0.237,0.4833
02-11-2013,23.3,28.36,18.17,61.62,0.32,96.84,1.474,-1.4883,-0.3533,0.1817
03-11-2013,22.83,28.22,17.29,65.56,0.93,96.89,1.4489,-1.4545,-0.3388,0.606
04-11-2013,21.9,28.39,15.9,73.12,1.1,97.06,1.4291,-1.3995,-0.2991,0.5506
05-11-2013,21.75,27.48,15.69,73.0,1.17,97.02,1.4083,-1.4031,-0.3186,0.5766
06-11-2013,21.64,27.52,16.4,76.38,1.33,96.92,1.2874,-1.4138,-0.4225,0.5407
07-11-2013,21.49,27.51,15.79,74.0,1.27,96.81,1.4152,-1.3983,-0.3086,0.6034
08-11-2013,21.38,27.04,16.6,74.69,1.03,96.76,1.3288,-1.4273,-0.4041,0.4426
09-11-2013,21.05,26.83,17.03,76.38,1.58,96.8,1.2779,-1.4432,-0.4593,0.6357
10-11-2013,20.34,26.51,15.82,77.88,2.61,96.89,1.2355,-1.4647,-0.5133,0.9374
11-11-2013,19.99,26.65,13.7,69.62,1.66,96.73,1.3945,-1.5003,-0.4265,0.8741
12-11-2013,20.32,26.65,13.76,68.31,0.95,96.66,1.3055,-1.5325,-0.5273,0.4836
13-11-2013,19.91,26.93,13.42,68.88,1.05,96.69,1.2735,-1.557,-0.5764,0.5195
14-11-2013,19.18,26.4,13.24,72.0,1.39,96.78,1.2718,-1.5483,-0.569,0.6239
15-11-2013,17.7,25.81,12.19,64.0,2.19,96.9,1.2934,-1.6852,-0.6893,1.264
16-11-2013,16.33,24.89,9.66,61.31,2.11,96.99,1.461,-1.6576,-0.5327,1.3077
17-11-2013,17.33,25.83,11.18,70.06,2.19,97.01,1.4619,-1.5453,-0.4197,1.0785
18-11-2013,18.24,27.3,11.28,68.88,1.85,97.03,1.4662,-1.5284,-0.3994,0.9951
19-11-2013,18.33,27.55,11.0,59.25,1.41,96.96,1.5267,-1.6018,-0.4262,1.0261
20-11-2013,17.89,27.33,10.27,57.44,1.62,96.74,1.5647,-1.6097,-0.4049,1.2223
21-11-2013,18.85,27.68,10.69,54.75,1.71,96.55,1.5068,-1.6346,-0.4744,1.3687
22-11-2013,18.27,26.67,11.44,62.88,2.02,96.72,1.4757,-1.5718,-0.4355,1.2826
23-11-2013,19.33,27.44,11.68,70.56,1.8,96.77,1.4757,-1.4455,-0.3092,0.9389
24-11-2013,20.97,27.98,14.59,62.5,1.74,96.8,1.3677,-1.5388,-0.4857,1.1744
25-11-2013,21.36,28.48,16.05,71.75,1.47,96.73,1.2995,-1.4461,-0.4455,0.7422
26-11-2013,20.85,28.83,14.54,60.44,1.71,96.65,1.4256,-1.5496,-0.4519,1.2476
27-11-2013,20.25,28.36,13.26,56.31,2.02,96.77,1.3755,-1.6346,-0.5755,1.565
28-11-2013,18.73,26.88,13.51,59.75,2.73,96.92,1.4809,-1.5921,-0.4518,1.8585
29-11-2013,18.48,27.57,11.91,62.06,2.61,96.96,1.3876,-1.6105,-0.5421,1.6581
30-11-2013,18.97,28.18,12.73,61.31,2.2,96.96,1.2779,-1.663,-0.679,1.4466
01-12-2013,19.86,28.87,12.36,57.75,1.59,96.95,1.2684,-1.6736,-0.697,1.1703
02-12-2013,21.19,28.84,13.26,64.06,1.15,96.87,1.029,-1.6383,-0.8459,0.6416
03-12-2013,21.66,27.19,17.68,74.81,0.93,96.8,1.1137,-1.4538,-0.5963,0.342
04-12-2013,21.57,27.66,16.8,77.0,1.42,96.89,1.1707,-1.4037,-0.5022,0.544
05-12-2013,19.79,28.11,14.2,64.5,1.98,96.88,1.3254,-1.5669,-0.5464,1.2322
06-12-2013,17.23,26.63,10.0,51.5,1.54,96.77,1.4835,-1.6912,-0.5489,1.2867
07-12-2013,17.8,26.65,9.26,47.88,1.53,96.77,1.4895,-1.7003,-0.5534,1.3778
